Tiempo,Referencia,Salida_Planta,z0,z1,z2,z3
8.056,3.528,2316.46,3.96906,1.39263,-0.593944,-1.6056
8.06,3.53,2319.37,3.96914,1.38423,-0.606944,-1.6128
8.064,3.532,2322.29,3.9692,1.3758,-0.619966,-1.62
8.068,3.534,2325.2,3.96924,1.36732,-0.63301,-1.6272
8.072,3.536,2328.11,3.96927,1.35881,-0.646074,-1.6344
8.076,3.538,2331.02,3.96928,1.35025,-0.659161,-1.6416
8.08,3.54,2333.93,3.96928,1.34166,-0.672268,-1.6488
8.084,3.542,2336.85,3.96926,1.33303,-0.685397,-1.656
8.088,3.544,2339.76,3.96923,1.32436,-0.698546,-1.6632
8.092,3.546,2342.67,3.96918,1.31565,-0.711717,-1.6704
8.096,3.548,2345.59,3.96911,1.30691,-0.724908,-1.6776
8.1,3.55,2348.5,3.96903,1.29812,-0.738121,-1.6848
8.104,3.552,2351.41,3.96894,1.2893,-0.751354,-1.692
8.108,3.554,2354.33,3.96883,1.28044,-0.764607,-1.6992
8.112,3.556,2357.24,3.9687,1.27154,-0.777881,-1.7064
8.116,3.558,2360.16,3.96856,1.2626,-0.791176,-1.7136
8.12,3.56,2363.07,3.9684,1.25363,-0.804491,-1.7208
8.124,3.562,2365.99,3.96823,1.24461,-0.817826,-1.728
8.128,3.564,2368.9,3.96804,1.23556,-0.831182,-1.7352
8.132,3.566,2371.82,3.96783,1.22647,-0.844557,-1.7424
8.136,3.568,2374.73,3.96762,1.21734,-0.857952,-1.7496
8.14,3.57,2377.65,3.96738,1.20818,-0.871368,-1.7568
8.144,3.572,2380.56,3.96713,1.19898,-0.884803,-1.764
8.148,3.574,2383.48,3.96687,1.18974,-0.898258,-1.7712
8.152,3.576,2386.39,3.96659,1.18046,-0.911732,-1.7784
8.156,3.578,2389.31,3.96629,1.17115,-0.925226,-1.7856
8.16,3.58,2392.22,3.96598,1.16179,-0.938739,-1.7928
8.164,3.582,2395.14,3.96565,1.1524,-0.952271,-1.8
8.168,3.584,2398.05,3.96531,1.14298,-0.965822,-1.8072
8.172,3.586,2400.97,3.96496,1.13351,-0.979393,-1.8144
8.176,3.588,2403.88,3.96459,1.12401,-0.992982,-1.8216
8.18,3.59,2406.8,3.9642,1.11448,-1.00659,-1.8288
8.184,3.592,2409.71,3.9638,1.1049,-1.02022,-1.836
8.188,3.594,2412.63,3.96339,1.09529,-1.03386,-1.8432
8.192,3.596,2415.54,3.96295,1.08564,-1.04753,-1.8504
8.196,3.598,2418.46,3.96251,1.07596,-1.06121,-1.8576
8.2,3.6,2421.37,3.96205,1.06624,-1.07491,-1.8648
8.204,3.602,2424.29,3.96157,1.05648,-1.08863,-1.872
8.208,3.604,2427.2,3.96108,1.04669,-1.10237,-1.8792
8.212,3.606,2430.12,3.96058,1.03686,-1.11612,-1.8864
8.216,3.608,2433.03,3.96006,1.027,-1.12989,-1.8936
8.22,3.61,2435.95,3.95953,1.0171,-1.14368,-1.9008
8.224,3.612,2438.86,3.95898,1.00716,-1.15749,-1.908
8.228,3.614,2441.78,3.95842,0.997187,-1.17132,-1.9152
8.232,3.616,2444.69,3.95784,0.987179,-1.18516,-1.9224
8.236,3.618,2447.6,3.95725,0.977136,-1.19902,-1.9296
8.24,3.62,2450.52,3.95664,0.967058,-1.21289,-1.9368
8.244,3.622,2453.43,3.95602,0.956944,-1.22679,-1.944
8.248,3.624,2456.34,3.95539,0.946795,-1.2407,-1.9512
8.252,3.626,2459.26,3.95474,0.936612,-1.25462,-1.9584
8.256,3.628,2462.17,3.95408,0.926393,-1.26857,-1.9656
8.26,3.63,2465.08,3.9534,0.91614,-1.28253,-1.9728
8.264,3.632,2468,3.95271,0.905853,-1.2965,-1.98
8.268,3.634,2470.91,3.952,0.895531,-1.31049,-1.9872
8.272,3.636,2473.82,3.95129,0.885174,-1.3245,-1.9944
8.276,3.638,2476.73,3.95055,0.874784,-1.33853,-2.0016
8.28,3.64,2479.64,3.94981,0.86436,-1.35256,-2.0088
8.284,3.642,2482.55,3.94905,0.853902,-1.36662,-2.016
8.288,3.644,2485.46,3.94827,0.84341,-1.38069,-2.0232
8.292,3.646,2488.37,3.94749,0.832885,-1.39477,-2.0304
8.296,3.648,2491.28,3.94669,0.822326,-1.40887,-2.0376
8.3,3.65,2494.19,3.94587,0.811734,-1.42299,-2.0448
8.304,3.652,2497.1,3.94505,0.801109,-1.43712,-2.052
8.308,3.654,2500.01,3.9442,0.790452,-1.45126,-2.0592
8.312,3.656,2502.92,3.94335,0.779761,-1.46542,-2.0664
8.316,3.658,2505.83,3.94248,0.769038,-1.47959,-2.0736
8.32,3.66,2508.73,3.9416,0.758283,-1.49377,-2.0808
8.324,3.662,2511.64,3.94071,0.747495,-1.50797,-2.088
8.328,3.664,2514.55,3.93981,0.736676,-1.52219,-2.0952
8.332,3.666,2517.45,3.93889,0.725825,-1.53641,-2.1024
8.336,3.668,2520.36,3.93796,0.714942,-1.55065,-2.1096
8.34,3.67,2523.26,3.93701,0.704028,-1.5649,-2.1168
8.344,3.672,2526.17,3.93606,0.693082,-1.57917,-2.124
8.348,3.674,2529.07,3.93509,0.682106,-1.59345,-2.1312
8.352,3.676,2531.98,3.93411,0.671098,-1.60774,-2.1384
8.356,3.678,2534.88,3.93311,0.660061,-1.62204,-2.1456
8.36,3.68,2537.78,3.93211,0.648992,-1.63635,-2.1528
8.364,3.682,2540.69,3.93109,0.637894,-1.65068,-2.16
8.368,3.684,2543.59,3.93006,0.626766,-1.66502,-2.1672
8.372,3.686,2546.49,3.92902,0.615608,-1.67937,-2.1744
8.376,3.688,2549.39,3.92797,0.60442,-1.69372,-2.1816
8.38,3.69,2552.29,3.92691,0.593204,-1.7081,-2.1888
8.384,3.692,2555.19,3.92583,0.581958,-1.72248,-2.196
8.388,3.694,2558.09,3.92474,0.570684,-1.73687,-2.2032
8.392,3.696,2560.99,3.92364,0.559381,-1.75127,-2.2104
8.396,3.698,2563.88,3.92254,0.54805,-1.76568,-2.2176
8.4,3.7,2566.78,3.92142,0.536691,-1.7801,-2.2248
8.404,3.702,2569.68,3.92029,0.525305,-1.79453,-2.232
8.408,3.704,2572.57,3.91914,0.513891,-1.80897,-2.2392
8.412,3.706,2575.47,3.91799,0.50245,-1.82342,-2.2464
8.416,3.708,2578.36,3.91683,0.490982,-1.83787,-2.2536
8.42,3.71,2581.26,3.91566,0.479488,-1.85234,-2.2608
8.424,3.712,2584.15,3.91447,0.467968,-1.86681,-2.268
8.428,3.714,2587.04,3.91328,0.456421,-1.88129,-2.2752
8.432,3.716,2589.93,3.91208,0.44485,-1.89577,-2.2824
8.436,3.718,2592.82,3.91087,0.433253,-1.91027,-2.2896
8.44,3.72,2595.72,3.90964,0.421631,-1.92477,-2.2968
8.444,3.722,2598.61,3.90841,0.409985,-1.93927,-2.304
8.448,3.724,2601.49,3.90717,0.398315,-1.95378,-2.3112
8.452,3.726,2604.38,3.90592,0.386621,-1.9683,-2.3184
8.456,3.728,2607.27,3.90467,0.374903,-1.98282,-2.3256
8.46,3.73,2610.16,3.9034,0.363163,-1.99735,-2.3328
8.464,3.732,2613.04,3.90212,0.3514,-2.01188,-2.34
8.468,3.734,2615.93,3.90084,0.339615,-2.02641,-2.3472
8.472,3.736,2618.81,3.89955,0.327808,-2.04095,-2.3544
8.476,3.738,2621.7,3.89825,0.31598,-2.05549,-2.3616
8.48,3.74,2624.58,3.89695,0.304132,-2.07004,-2.3688
8.484,3.742,2627.46,3.89563,0.292263,-2.08458,-2.376
8.488,3.744,2630.34,3.89431,0.280374,-2.09913,-2.3832
8.492,3.746,2633.22,3.89298,0.268465,-2.11367,-2.3904
8.496,3.748,2636.1,3.89165,0.256538,-2.12822,-2.3976
8.5,3.75,2638.98,3.89031,0.244593,-2.14277,-2.4048
8.504,3.752,2641.86,3.88896,0.232629,-2.15732,-2.412
8.508,3.754,2644.74,3.88761,0.220649,-2.17186,-2.4192
8.512,3.756,2647.61,3.88625,0.208652,-2.18641,-2.4264
8.516,3.758,2650.49,3.88488,0.196639,-2.20095,-2.4336
8.52,3.76,2653.36,3.88351,0.184611,-2.21549,-2.4408
8.524,3.762,2656.24,3.88214,0.172568,-2.23002,-2.448
8.528,3.764,2659.11,3.88076,0.160511,-2.24455,-2.4552
8.532,3.766,2661.98,3.87938,0.14844,-2.25908,-2.4624
8.536,3.768,2664.85,3.87799,0.136358,-2.27359,-2.4696
8.54,3.77,2667.72,3.8766,0.124263,-2.2881,-2.4768
8.544,3.772,2670.59,3.87521,0.112158,-2.30261,-2.484
8.548,3.774,2673.46,3.87381,0.100042,-2.3171,-2.4912
8.552,3.776,2676.33,3.87241,0.0879173,-2.33158,-2.4984
8.556,3.778,2679.19,3.87101,0.0757843,-2.34606,-2.5056
8.56,3.78,2682.06,3.86961,0.0636439,-2.36052,-2.5128
8.564,3.782,2684.92,3.8682,0.0514973,-2.37497,-2.52
8.568,3.784,2687.79,3.8668,0.0393455,-2.3894,-2.5272
8.572,3.786,2690.65,3.8654,0.0271896,-2.40382,-2.5344
8.576,3.788,2693.51,3.86399,0.0150309,-2.41822,-2.5416
8.58,3.79,2696.37,3.86259,0.00287071,-2.4326,-2.5488
8.584,3.792,2699.23,3.86119,-0.0092897,-2.44696,-2.556
8.588,3.794,2702.09,3.85979,-0.0214488,-2.4613,-2.5632
8.592,3.796,2704.95,3.85839,-0.0336051,-2.47561,-2.5704
8.596,3.798,2707.81,3.85699,-0.0457569,-2.4899,-2.5776
8.6,3.8,2710.66,3.8556,-0.0579023,-2.50416,-2.5848
8.604,3.802,2713.52,3.85422,-0.0700394,-2.51838,-2.592
8.608,3.804,2716.37,3.85284,-0.0821661,-2.53258,-2.5992
8.612,3.806,2719.22,3.85146,-0.0942801,-2.54673,-2.6064
8.616,3.808,2722.08,3.8501,-0.106379,-2.56085,-2.6136
8.62,3.81,2724.93,3.84874,-0.118459,-2.57492,-2.6208
8.624,3.812,2727.78,3.84739,-0.130518,-2.58894,-2.628
8.628,3.814,2730.63,3.84605,-0.142552,-2.60291,-2.6352
8.632,3.816,2733.47,3.84473,-0.154557,-2.61681,-2.6424
8.636,3.818,2736.32,3.84342,-0.166528,-2.63065,-2.6496
8.64,3.82,2739.17,3.84212,-0.17846,-2.64441,-2.6568
8.644,3.822,2742.01,3.84084,-0.190345,-2.65808,-2.664
8.648,3.824,2744.86,3.83958,-0.202176,-2.67165,-2.6712
8.652,3.826,2747.7,3.83835,-0.213941,-2.68509,-2.6784
8.656,3.828,2750.54,3.83714,-0.225625,-2.69838,-2.6856
8.66,3.83,2753.38,3.83597,-0.237206,-2.71147,-2.6928
8.664,3.832,2756.22,3.83483,-0.248645,-2.72427,-2.7
8.668,3.834,2759.06,3.83377,-0.259826,-2.73644,-2.7072
8.672,3.836,2761.9,3.83281,-0.270364,-2.74552,-2.7
8.676,3.838,2764.74,3.8319,-0.280715,-2.75415,-2.6928
8.68,3.84,2767.57,3.83103,-0.290937,-2.76249,-2.6856
8.684,3.842,2770.41,3.83019,-0.301059,-2.77062,-2.6784
8.688,3.844,2773.24,3.82938,-0.311097,-2.77856,-2.6712
8.692,3.846,2776.07,3.82858,-0.321063,-2.78635,-2.664
8.696,3.848,2778.91,3.8278,-0.330966,-2.79399,-2.6568
8.7,3.85,2781.74,3.82704,-0.340812,-2.8015,-2.6496
8.704,3.852,2784.57,3.8263,-0.350606,-2.80888,-2.6424
8.708,3.854,2787.4,3.82556,-0.360354,-2.81615,-2.6352
8.712,3.856,2790.23,3.82484,-0.370057,-2.82332,-2.628
8.716,3.858,2793.05,3.82413,-0.37972,-2.83038,-2.6208
8.72,3.86,2795.88,3.82343,-0.389344,-2.83735,-2.6136
8.724,3.862,2798.71,3.82273,-0.398934,-2.84422,-2.6064
8.728,3.864,2801.53,3.82205,-0.408489,-2.85101,-2.5992
8.732,3.866,2804.35,3.82137,-0.418012,-2.8577,-2.592
8.736,3.868,2807.18,3.82069,-0.427505,-2.86432,-2.5848
8.74,3.87,2810,3.82002,-0.436969,-2.87085,-2.5776
8.744,3.872,2812.82,3.81936,-0.446406,-2.8773,-2.5704
8.748,3.874,2815.64,3.8187,-0.455815,-2.88367,-2.5632
8.752,3.876,2818.46,3.81805,-0.4652,-2.88997,-2.556
8.756,3.878,2821.28,3.8174,-0.474559,-2.8962,-2.5488
8.76,3.88,2824.1,3.81675,-0.483895,-2.90235,-2.5416
8.764,3.882,2826.92,3.81611,-0.493208,-2.90843,-2.5344
8.768,3.884,2829.74,3.81546,-0.502499,-2.91445,-2.5272
8.772,3.886,2832.55,3.81482,-0.511769,-2.92039,-2.52
8.776,3.888,2835.37,3.81419,-0.521017,-2.92627,-2.5128
8.78,3.89,2838.18,3.81355,-0.530245,-2.93208,-2.5056
8.784,3.892,2841,3.81291,-0.539453,-2.93783,-2.4984
8.788,3.894,2843.81,3.81228,-0.548642,-2.94351,-2.4912
8.792,3.896,2846.62,3.81164,-0.557811,-2.94912,-2.484
8.796,3.898,2849.44,3.81101,-0.566963,-2.95468,-2.4768
8.8,3.9,2852.25,3.81038,-0.576096,-2.96017,-2.4696
8.804,3.902,2855.06,3.80975,-0.585211,-2.96561,-2.4624
8.808,3.904,2857.87,3.80911,-0.594308,-2.97098,-2.4552
8.812,3.906,2860.68,3.80848,-0.603389,-2.97629,-2.448
8.816,3.908,2863.49,3.80785,-0.612453,-2.98154,-2.4408
8.82,3.91,2866.3,3.80721,-0.6215,-2.98674,-2.4336
8.824,3.912,2869.11,3.80658,-0.63053,-2.99188,-2.4264
8.828,3.914,2871.91,3.80594,-0.639544,-2.99695,-2.4192
8.832,3.916,2874.72,3.8053,-0.648543,-3.00198,-2.412
8.836,3.918,2877.53,3.80466,-0.657525,-3.00694,-2.4048
8.84,3.92,2880.33,3.80402,-0.666492,-3.01185,-2.3976
8.844,3.922,2883.14,3.80338,-0.675444,-3.01671,-2.3904
8.848,3.924,2885.94,3.80274,-0.68438,-3.02151,-2.3832
8.852,3.926,2888.75,3.8021,-0.693301,-3.02625,-2.376
8.856,3.928,2891.55,3.80145,-0.702207,-3.03094,-2.3688
8.86,3.93,2894.36,3.8008,-0.711098,-3.03558,-2.3616
8.864,3.932,2897.16,3.80015,-0.719974,-3.04016,-2.3544
8.868,3.934,2899.96,3.7995,-0.728835,-3.04469,-2.3472
8.872,3.936,2902.76,3.79885,-0.737682,-3.04917,-2.34
8.876,3.938,2905.56,3.79819,-0.746514,-3.05359,-2.3328
8.88,3.94,2908.37,3.79753,-0.755332,-3.05797,-2.3256
8.884,3.942,2911.17,3.79687,-0.764135,-3.06229,-2.3184
8.888,3.944,2913.97,3.79621,-0.772924,-3.06655,-2.3112
8.892,3.946,2916.77,3.79554,-0.781698,-3.07077,-2.304
8.896,3.948,2919.56,3.79488,-0.790459,-3.07494,-2.2968
8.9,3.95,2922.36,3.79421,-0.799205,-3.07905,-2.2896
8.904,3.952,2925.16,3.79353,-0.807937,-3.08312,-2.2824
8.908,3.954,2927.96,3.79286,-0.816654,-3.08714,-2.2752
8.912,3.956,2930.76,3.79218,-0.825358,-3.0911,-2.268
8.916,3.958,2933.55,3.7915,-0.834047,-3.09502,-2.2608
8.92,3.96,2936.35,3.79081,-0.842722,-3.09888,-2.2536
8.924,3.962,2939.14,3.79013,-0.851383,-3.1027,-2.2464
8.928,3.964,2941.94,3.78944,-0.86003,-3.10647,-2.2392
8.932,3.966,2944.73,3.78875,-0.868663,-3.11018,-2.232
8.936,3.968,2947.53,3.78805,-0.877282,-3.11385,-2.2248
8.94,3.97,2950.32,3.78735,-0.885887,-3.11748,-2.2176
8.944,3.972,2953.11,3.78665,-0.894477,-3.12105,-2.2104
8.948,3.974,2955.91,3.78595,-0.903053,-3.12457,-2.2032
8.952,3.976,2958.7,3.78524,-0.911615,-3.12805,-2.196
8.956,3.978,2961.49,3.78453,-0.920163,-3.13148,-2.1888
8.96,3.98,2964.28,3.78382,-0.928697,-3.13486,-2.1816
8.964,3.982,2967.07,3.7831,-0.937216,-3.1382,-2.1744
8.968,3.984,2969.86,3.78238,-0.945721,-3.14149,-2.1672
8.972,3.986,2972.65,3.78166,-0.954212,-3.14473,-2.16
8.976,3.988,2975.44,3.78093,-0.962688,-3.14792,-2.1528
8.98,3.99,2978.23,3.7802,-0.97115,-3.15107,-2.1456
8.984,3.992,2981.02,3.77947,-0.979598,-3.15417,-2.1384
8.988,3.994,2983.81,3.77874,-0.988031,-3.15722,-2.1312
8.992,3.996,2986.59,3.778,-0.996449,-3.16023,-2.124
8.996,3.998,2989.38,3.77726,-1.00485,-3.16319,-2.1168
9,4,2992.17,3.77651,-1.01324,-3.16611,-2.1096
9.004,4.002,2994.95,3.77576,-1.02162,-3.16898,-2.1024
9.008,4.004,2997.74,3.77501,-1.02998,-3.1718,-2.0952
9.012,4.006,3000.52,3.77426,-1.03832,-3.17458,-2.088
9.016,4.008,3003.31,3.7735,-1.04665,-3.17731,-2.0808
9.02,4.01,3006.09,3.77274,-1.05497,-3.18,-2.0736
9.024,4.012,3008.87,3.77198,-1.06327,-3.18264,-2.0664
9.028,4.014,3011.66,3.77121,-1.07155,-3.18524,-2.0592
9.032,4.016,3014.44,3.77044,-1.07982,-3.18779,-2.052
9.036,4.018,3017.22,3.76967,-1.08808,-3.1903,-2.0448
9.04,4.02,3020,3.7689,-1.09632,-3.19276,-2.0376
9.044,4.022,3022.78,3.76812,-1.10454,-3.19518,-2.0304
9.048,4.024,3025.56,3.76734,-1.11275,-3.19756,-2.0232
9.052,4.026,3028.34,3.76655,-1.12095,-3.19989,-2.016
9.056,4.028,3031.12,3.76576,-1.12912,-3.20217,-2.0088
9.06,4.03,3033.9,3.76497,-1.13729,-3.20441,-2.0016
9.064,4.032,3036.68,3.76418,-1.14543,-3.20661,-1.9944
9.068,4.034,3039.46,3.76338,-1.15357,-3.20877,-1.9872
9.072,4.036,3042.23,3.76258,-1.16168,-3.21088,-1.98
9.076,4.038,3045.01,3.76178,-1.16978,-3.21294,-1.9728
9.08,4.04,3047.79,3.76098,-1.17786,-3.21496,-1.9656
9.084,4.042,3050.56,3.76017,-1.18593,-3.21694,-1.9584
9.088,4.044,3053.34,3.75936,-1.19398,-3.21888,-1.9512
9.092,4.046,3056.11,3.75854,-1.20202,-3.22077,-1.944
9.096,4.048,3058.89,3.75773,-1.21004,-3.22262,-1.9368
9.1,4.05,3061.66,3.75691,-1.21804,-3.22442,-1.9296
9.104,4.052,3064.43,3.75608,-1.22603,-3.22619,-1.9224
9.108,4.054,3067.2,3.75526,-1.234,-3.22791,-1.9152
9.112,4.056,3069.97,3.75443,-1.24195,-3.22958,-1.908
9.116,4.058,3072.75,3.7536,-1.24989,-3.23122,-1.9008
9.12,4.06,3075.52,3.75277,-1.25781,-3.23281,-1.8936
9.124,4.062,3078.29,3.75193,-1.26571,-3.23436,-1.8864
9.128,4.064,3081.06,3.75109,-1.2736,-3.23586,-1.8792
9.132,4.066,3083.82,3.75025,-1.28146,-3.23732,-1.872
9.136,4.068,3086.59,3.74941,-1.28932,-3.23875,-1.8648
9.14,4.07,3089.36,3.74856,-1.29715,-3.24012,-1.8576
9.144,4.072,3092.13,3.74771,-1.30497,-3.24146,-1.8504
9.148,4.074,3094.89,3.74686,-1.31277,-3.24275,-1.8432
9.152,4.076,3097.66,3.74601,-1.32055,-3.24401,-1.836
9.156,4.078,3100.43,3.74515,-1.32832,-3.24522,-1.8288
9.16,4.08,3103.19,3.74429,-1.33606,-3.24639,-1.8216
9.164,4.082,3105.95,3.74343,-1.34379,-3.24751,-1.8144
9.168,4.084,3108.72,3.74257,-1.3515,-3.2486,-1.8072
9.172,4.086,3111.48,3.7417,-1.3592,-3.24964,-1.8
9.176,4.088,3114.24,3.74083,-1.36687,-3.25064,-1.7928
9.18,4.09,3117.01,3.73996,-1.37453,-3.2516,-1.7856
9.184,4.092,3119.77,3.73909,-1.38217,-3.25252,-1.7784
9.188,4.094,3122.53,3.73822,-1.38979,-3.25339,-1.7712
9.192,4.096,3125.29,3.73734,-1.3974,-3.25423,-1.764
9.196,4.098,3128.05,3.73646,-1.40498,-3.25502,-1.7568
9.2,4.1,3130.81,3.73558,-1.41255,-3.25577,-1.7496
9.204,4.102,3133.56,3.7347,-1.42009,-3.25649,-1.7424
9.208,4.104,3136.32,3.73382,-1.42762,-3.25716,-1.7352
9.212,4.106,3139.08,3.73293,-1.43513,-3.25778,-1.728
9.216,4.108,3141.83,3.73204,-1.44262,-3.25837,-1.7208
9.22,4.11,3144.59,3.73115,-1.45009,-3.25892,-1.7136
9.224,4.112,3147.35,3.73026,-1.45754,-3.25943,-1.7064
9.228,4.114,3150.1,3.72937,-1.46498,-3.25989,-1.6992
9.232,4.116,3152.85,3.72847,-1.47239,-3.26032,-1.692
9.236,4.118,3155.61,3.72758,-1.47979,-3.2607,-1.6848
9.24,4.12,3158.36,3.72668,-1.48716,-3.26104,-1.6776
9.244,4.122,3161.11,3.72578,-1.49452,-3.26135,-1.6704
9.248,4.124,3163.86,3.72488,-1.50185,-3.26161,-1.6632
9.252,4.126,3166.61,3.72397,-1.50917,-3.26183,-1.656
9.256,4.128,3169.36,3.72307,-1.51646,-3.26201,-1.6488
9.26,4.13,3172.11,3.72216,-1.52374,-3.26215,-1.6416
9.264,4.132,3174.86,3.72126,-1.53099,-3.26225,-1.6344
9.268,4.134,3177.61,3.72035,-1.53823,-3.26231,-1.6272
9.272,4.136,3180.36,3.71944,-1.54544,-3.26234,-1.62
9.276,4.138,3183.11,3.71853,-1.55264,-3.26232,-1.6128
9.28,4.14,3185.85,3.71761,-1.55981,-3.26226,-1.6056
9.284,4.142,3188.6,3.7167,-1.56697,-3.26216,-1.5984
9.288,4.144,3191.34,3.71579,-1.5741,-3.26202,-1.5912
9.292,4.146,3194.09,3.71487,-1.58121,-3.26184,-1.584
9.296,4.148,3196.83,3.71396,-1.5883,-3.26162,-1.5768
9.3,4.15,3199.57,3.71304,-1.59537,-3.26136,-1.5696
9.304,4.152,3202.32,3.71212,-1.60242,-3.26106,-1.5624
9.308,4.154,3205.06,3.7112,-1.60945,-3.26072,-1.5552
9.312,4.156,3207.8,3.71028,-1.61646,-3.26034,-1.548
9.316,4.158,3210.54,3.70936,-1.62344,-3.25992,-1.5408
9.32,4.16,3213.28,3.70844,-1.63041,-3.25946,-1.5336
9.324,4.162,3216.02,3.70752,-1.63735,-3.25897,-1.5264
9.328,4.164,3218.76,3.70659,-1.64427,-3.25843,-1.5192
9.332,4.166,3221.5,3.70567,-1.65117,-3.25785,-1.512
9.336,4.168,3224.23,3.70475,-1.65804,-3.25724,-1.5048
9.34,4.17,3226.97,3.70382,-1.6649,-3.25658,-1.4976
9.344,4.172,3229.7,3.7029,-1.67173,-3.25589,-1.4904
9.348,4.174,3232.44,3.70197,-1.67854,-3.25516,-1.4832
9.352,4.176,3235.17,3.70105,-1.68533,-3.25439,-1.476
9.356,4.178,3237.91,3.70012,-1.6921,-3.25357,-1.4688
9.36,4.18,3240.64,3.6992,-1.69884,-3.25272,-1.4616
9.364,4.182,3243.37,3.69827,-1.70556,-3.25183,-1.4544
9.368,4.184,3246.11,3.69735,-1.71226,-3.25091,-1.4472
9.372,4.186,3248.84,3.69642,-1.71893,-3.24994,-1.44
9.376,4.188,3251.57,3.6955,-1.72559,-3.24893,-1.4328
9.38,4.19,3254.3,3.69457,-1.73221,-3.24789,-1.4256
9.384,4.192,3257.03,3.69364,-1.73882,-3.2468,-1.4184
9.388,4.194,3259.76,3.69272,-1.7454,-3.24568,-1.4112
9.392,4.196,3262.48,3.69179,-1.75196,-3.24452,-1.404
9.396,4.198,3265.21,3.69087,-1.7585,-3.24332,-1.3968
9.4,4.2,3267.94,3.68994,-1.76501,-3.24208,-1.3896
9.404,4.202,3270.66,3.68902,-1.7715,-3.2408,-1.3824
9.408,4.204,3273.39,3.6881,-1.77797,-3.23949,-1.3752
9.412,4.206,3276.11,3.68717,-1.78441,-3.23813,-1.368
9.416,4.208,3278.84,3.68625,-1.79083,-3.23674,-1.3608
9.42,4.21,3281.56,3.68533,-1.79722,-3.23531,-1.3536
9.424,4.212,3284.28,3.6844,-1.80359,-3.23384,-1.3464
9.428,4.214,3287,3.68348,-1.80994,-3.23233,-1.3392
9.432,4.216,3289.73,3.68256,-1.81626,-3.23078,-1.332
9.436,4.218,3292.45,3.68164,-1.82256,-3.2292,-1.3248
9.44,4.22,3295.17,3.68073,-1.82883,-3.22758,-1.3176
9.444,4.222,3297.89,3.67981,-1.83508,-3.22592,-1.3104
9.448,4.224,3300.6,3.67889,-1.8413,-3.22422,-1.3032
9.452,4.226,3303.32,3.67798,-1.8475,-3.22248,-1.296
9.456,4.228,3306.04,3.67706,-1.85368,-3.2207,-1.2888
9.46,4.23,3308.76,3.67615,-1.85983,-3.21889,-1.2816
9.464,4.232,3311.47,3.67524,-1.86595,-3.21704,-1.2744
9.468,4.234,3314.19,3.67432,-1.87205,-3.21515,-1.2672
9.472,4.236,3316.9,3.67341,-1.87812,-3.21322,-1.26
9.476,4.238,3319.61,3.67251,-1.88417,-3.21126,-1.2528
9.48,4.24,3322.33,3.6716,-1.89019,-3.20926,-1.2456
9.484,4.242,3325.04,3.67069,-1.89619,-3.20722,-1.2384
9.488,4.244,3327.75,3.66979,-1.90216,-3.20514,-1.2312
9.492,4.246,3330.46,3.66889,-1.90811,-3.20302,-1.224
9.496,4.248,3333.17,3.66799,-1.91403,-3.20087,-1.2168
9.5,4.25,3335.88,3.66709,-1.91992,-3.19868,-1.2096
9.504,4.252,3338.59,3.66619,-1.92579,-3.19645,-1.2024
9.508,4.254,3341.3,3.6653,-1.93163,-3.19418,-1.1952
9.512,4.256,3344.01,3.6644,-1.93745,-3.19188,-1.188
9.516,4.258,3346.71,3.66351,-1.94324,-3.18954,-1.1808
9.52,4.26,3349.42,3.66262,-1.949,-3.18716,-1.1736
9.524,4.262,3352.13,3.66173,-1.95474,-3.18475,-1.1664
9.528,4.264,3354.83,3.66085,-1.96045,-3.18229,-1.1592
9.532,4.266,3357.54,3.65996,-1.96613,-3.1798,-1.152
9.536,4.268,3360.24,3.65908,-1.97179,-3.17727,-1.1448
9.54,4.27,3362.94,3.65821,-1.97742,-3.17471,-1.1376
9.544,4.272,3365.64,3.65733,-1.98302,-3.17211,-1.1304
9.548,4.274,3368.35,3.65645,-1.98859,-3.16947,-1.1232
9.552,4.276,3371.05,3.65558,-1.99414,-3.16679,-1.116
9.556,4.278,3373.75,3.65471,-1.99966,-3.16408,-1.1088
9.56,4.28,3376.45,3.65385,-2.00516,-3.16133,-1.1016
9.564,4.282,3379.15,3.65298,-2.01062,-3.15854,-1.0944
9.568,4.284,3381.84,3.65212,-2.01606,-3.15571,-1.0872
9.572,4.286,3384.54,3.65126,-2.02147,-3.15285,-1.08
9.576,4.288,3387.24,3.65041,-2.02685,-3.14995,-1.0728
9.58,4.29,3389.93,3.64956,-2.03221,-3.14702,-1.0656
9.584,4.292,3392.63,3.64871,-2.03754,-3.14405,-1.0584
9.588,4.294,3395.32,3.64786,-2.04283,-3.14104,-1.0512
9.592,4.296,3398.02,3.64702,-2.04811,-3.13799,-1.044
9.596,4.298,3400.71,3.64618,-2.05335,-3.13491,-1.0368
9.6,4.3,3403.41,3.64534,-2.05856,-3.13179,-1.0296
9.604,4.302,3406.1,3.64451,-2.06375,-3.12863,-1.0224
9.608,4.304,3408.79,3.64367,-2.06891,-3.12544,-1.0152
9.612,4.306,3411.48,3.64285,-2.07404,-3.12221,-1.008
9.616,4.308,3414.17,3.64202,-2.07914,-3.11895,-1.0008
9.62,4.31,3416.86,3.6412,-2.08421,-3.11564,-0.9936
9.624,4.312,3419.55,3.64039,-2.08925,-3.11231,-0.9864
9.628,4.314,3422.24,3.63957,-2.09426,-3.10893,-0.9792
